study,symbol,date,strategy,maker_fee_rate,latency_ms,realized_spread,inventory_revaluation,fee_cost,net_pnl
crypto,BTCUSDT,2025-11-04,glft_gamma_0.0001,0.0001,10,556.332100650008,-4890.6625598,3047.7799952791,-7382.110454429092
crypto,BTCUSDT,2025-11-04,glft_gamma_0.0001,0.0,10,556.332100650008,-4890.6625598,0.0,-4334.330459149992
crypto,BTCUSDT,2025-11-04,glft_gamma_0.0001,-5e-05,10,556.332100650008,-4890.6625598,-1523.88999763955,-2810.4404615104418
crypto,BTCUSDT,2025-11-04,glft_gamma_0.0001,0.0002,50,401.47468655000444,-4679.73547815,6141.82343091322,-10420.084222513215
crypto,BTCUSDT,2025-11-04,glft_gamma_0.0001,0.0001,50,401.47468655000444,-4679.73547815,3070.91171545661,-7349.172507056605
crypto,BTCUSDT,2025-11-04,glft_gamma_0.0001,0.0,50,401.47468655000444,-4679.73547815,0.0,-4278.260791599995
crypto,BTCUSDT,2025-11-04,glft_gamma_0.0001,-5e-05,50,401.47468655000444,-4679.73547815,-1535.455857728305,-2742.80493387169
crypto,BTCUSDT,2025-11-04,glft_gamma_0.0001,0.0002,200,113.5013085999945,-4177.277602800005,5940.337703698121,-10004.113997898132
crypto,BTCUSDT,2025-11-04,glft_gamma_0.0001,0.0001,200,113.5013085999945,-4177.277602800005,2970.1688518490605,-7033.945146049071
crypto,BTCUSDT,2025-11-04,glft_gamma_0.0001,0.0,200,113.5013085999945,-4177.277602800005,0.0,-4063.776294200011
crypto,BTCUSDT,2025-11-04,glft_gamma_0.0001,-5e-05,200,113.5013085999945,-4177.277602800005,-1485.0844259245303,-2578.6918682754804
crypto,BTCUSDT,2025-11-04,glft_imbalance_gamma_0.001_beta_2,0.0002,10,568.6336417500099,-4894.77867765,6095.385847716901,-10421.530883616892
crypto,BTCUSDT,2025-11-04,glft_imbalance_gamma_0.001_beta_2,0.0001,10,568.6336417500099,-4894.77867765,3047.6929238584503,-7373.837959758441
crypto,BTCUSDT,2025-11-04,glft_imbalance_gamma_0.001_beta_2,0.0,10,568.6336417500099,-4894.77867765,0.0,-4326.14503589999
crypto,BTCUSDT,2025-11-04,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,568.6336417500099,-4894.77867765,-1523.8464619292251,-2802.2985739707647
crypto,BTCUSDT,2025-11-04,glft_imbalance_gamma_0.001_beta_2,0.0002,50,419.7926531000056,-4782.129581349996,6179.606044759341,-10541.942973009332
crypto,BTCUSDT,2025-11-04,glft_imbalance_gamma_0.001_beta_2,0.0001,50,419.7926531000056,-4782.129581349996,3089.8030223796704,-7452.139950629661
crypto,BTCUSDT,2025-11-04,glft_imbalance_gamma_0.001_beta_2,0.0,50,419.7926531000056,-4782.129581349996,0.0,-4362.336928249991
crypto,BTCUSDT,2025-11-04,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,419.7926531000056,-4782.129581349996,-1544.9015111898352,-2817.4354170601555
crypto,BTCUSDT,2025-11-04,glft_imbalance_gamma_0.001_beta_2,0.0002,200,28.429047099999813,-4299.963653199999,6087.7339447103,-10359.268550810299
crypto,BTCUSDT,2025-11-04,glft_imbalance_gamma_0.001_beta_2,0.0001,200,28.429047099999813,-4299.963653199999,3043.86697235515,-7315.401578455149
crypto,BTCUSDT,2025-11-04,glft_imbalance_gamma_0.001_beta_2,0.0,200,28.429047099999813,-4299.963653199999,0.0,-4271.534606099999
crypto,BTCUSDT,2025-11-04,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,28.429047099999813,-4299.963653199999,-1521.933486177575,-2749.601119922424
crypto,BTCUSDT,2025-11-05,symmetric,0.0002,10,-429.4557485499956,-3223.315946950021,5133.91339501392,-8786.685090513936
crypto,BTCUSDT,2025-11-05,symmetric,0.0001,10,-429.4557485499956,-3223.315946950021,2566.95669750696,-6219.728393006977
crypto,BTCUSDT,2025-11-05,symmetric,0.0,10,-429.4557485499956,-3223.315946950021,0.0,-3652.7716955000164
crypto,BTCUSDT,2025-11-05,symmetric,-5e-05,10,-429.4557485499956,-3223.315946950021,-1283.47834875348,-2369.2933467465364
crypto,BTCUSDT,2025-11-05,symmetric,0.0002,50,-493.6165339999971,-3149.8908663500174,5146.4537523057,-8789.961152655715
crypto,BTCUSDT,2025-11-05,symmetric,0.0001,50,-493.6165339999971,-3149.8908663500174,2573.22687615285,-6216.734276502864
crypto,BTCUSDT,2025-11-05,symmetric,0.0,50,-493.6165339999971,-3149.8908663500174,0.0,-3643.5074003500144
crypto,BTCUSDT,2025-11-05,symmetric,-5e-05,50,-493.6165339999971,-3149.8908663500174,-1286.613438076425,-2356.8939622735898
crypto,BTCUSDT,2025-11-05,symmetric,0.0002,200,-490.3199893000026,-3015.146995100011,4973.11887836066,-8478.585862760674
crypto,BTCUSDT,2025-11-05,symmetric,0.0001,200,-490.3199893000026,-3015.146995100011,2486.55943918033,-5992.026423580344
crypto,BTCUSDT,2025-11-05,symmetric,0.0,200,-490.3199893000026,-3015.146995100011,0.0,-3505.4669844000136
crypto,BTCUSDT,2025-11-05,symmetric,-5e-05,200,-490.3199893000026,-3015.146995100011,-1243.279719590165,-2262.187264809849
crypto,BTCUSDT,2025-11-05,as_gamma_0.001,0.0002,10,-0.13434925000011927,-0.5336423999998564,0.54272764066,-1.2107192906599757
crypto,BTCUSDT,2025-11-05,as_gamma_0.001,0.0001,10,-0.13434925000011927,-0.5336423999998564,0.27136382033,-0.9393554703299756
crypto,BTCUSDT,2025-11-05,as_gamma_0.001,0.0,10,-0.13434925000011927,-0.5336423999998564,0.0,-0.6679916499999756
crypto,BTCUSDT,2025-11-05,as_gamma_0.001,-5e-05,10,-0.13434925000011927,-0.5336423999998564,-0.135681910165,-0.5323097398349756
crypto,BTCUSDT,2025-11-05,as_gamma_0.001,0.0002,50,-0.12401850000013319,-0.5386395999998536,0.52276100132,-1.1854191013199866
crypto,BTCUSDT,2025-11-05,as_gamma_0.001,0.0001,50,-0.12401850000013319,-0.5386395999998536,0.26138050066,-0.9240386006599868
crypto,BTCUSDT,2025-11-05,as_gamma_0.001,0.0,50,-0.12401850000013319,-0.5386395999998536,0.0,-0.6626580999999867
crypto,BTCUSDT,2025-11-05,as_gamma_0.001,-5e-05,50,-0.12401850000013319,-0.5386395999998536,-0.13069025033,-0.5319678496699867
crypto,BTCUSDT,2025-11-05,as_gamma_0.001,0.0002,200,-0.13379440000010281,-0.5082894999998465,0.67486557892,-1.3169494789199492
crypto,BTCUSDT,2025-11-05,as_gamma_0.001,0.0001,200,-0.13379440000010281,-0.5082894999998465,0.33743278946,-0.9795166894599493
crypto,BTCUSDT,2025-11-05,as_gamma_0.001,0.0,200,-0.13379440000010281,-0.5082894999998465,0.0,-0.6420838999999493
crypto,BTCUSDT,2025-11-05,as_gamma_0.001,-5e-05,200,-0.13379440000010281,-0.5082894999998465,-0.16871639473,-0.4733675052699493
crypto,BTCUSDT,2025-11-05,glft_gamma_0.0001,0.0002,10,463.2577544499989,-2695.938412850001,3542.91005580938,-5775.590714209382
crypto,BTCUSDT,2025-11-05,glft_gamma_0.0001,0.0001,10,463.2577544499989,-2695.938412850001,1771.45502790469,-4004.135686304692
crypto,BTCUSDT,2025-11-05,glft_gamma_0.0001,0.0,10,463.2577544499989,-2695.938412850001,0.0,-2232.680658400002
crypto,BTCUSDT,2025-11-05,glft_gamma_0.0001,-5e-05,10,463.2577544499989,-2695.938412850001,-885.727513952345,-1346.953144447657
crypto,BTCUSDT,2025-11-05,glft_gamma_0.0001,0.0002,50,387.3731555499961,-2677.592689350001,3561.74063550746,-5851.960169307465
crypto,BTCUSDT,2025-11-05,glft_gamma_0.0001,0.0001,50,387.3731555499961,-2677.592689350001,1780.87031775373,-4071.0898515537347
crypto,BTCUSDT,2025-11-05,glft_gamma_0.0001,0.0,50,387.3731555499961,-2677.592689350001,0.0,-2290.2195338000047
crypto,BTCUSDT,2025-11-05,glft_gamma_0.0001,-5e-05,50,387.3731555499961,-2677.592689350001,-890.435158876865,-1399.7843749231397
crypto,BTCUSDT,2025-11-05,glft_gamma_0.0001,0.0002,200,245.52775874999298,-2482.548569999999,3559.874029623301,-5796.894840873307
crypto,BTCUSDT,2025-11-05,glft_gamma_0.0001,0.0001,200,245.52775874999298,-2482.548569999999,1779.9370148116504,-4016.9578260616563
crypto,BTCUSDT,2025-11-05,glft_gamma_0.0001,0.0,200,245.52775874999298,-2482.548569999999,0.0,-2237.020811250006
crypto,BTCUSDT,2025-11-05,glft_gamma_0.0001,-5e-05,200,245.52775874999298,-2482.548569999999,-889.9685074058252,-1347.0523038441806
crypto,BTCUSDT,2025-11-05,glft_imbalance_gamma_0.001_beta_2,0.0002,10,470.2386558999961,-2706.3960094000026,3535.9486328053604,-5772.105986305367
crypto,BTCUSDT,2025-11-05,glft_imbalance_gamma_0.001_beta_2,0.0001,10,470.2386558999961,-2706.3960094000026,1767.9743164026802,-4004.1316699026866
crypto,BTCUSDT,2025-11-05,glft_imbalance_gamma_0.001_beta_2,0.0,10,470.2386558999961,-2706.3960094000026,0.0,-2236.1573535000066
crypto,BTCUSDT,2025-11-05,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,470.2386558999961,-2706.3960094000026,-883.9871582013401,-1352.1701952986664
crypto,BTCUSDT,2025-11-05,glft_imbalance_gamma_0.001_beta_2,0.0002,50,397.51400994999943,-2672.702411850001,3588.9613133131006,-5864.149715213102
crypto,BTCUSDT,2025-11-05,glft_imbalance_gamma_0.001_beta_2,0.0001,50,397.51400994999943,-2672.702411850001,1794.4806566565503,-4069.669058556552
crypto,BTCUSDT,2025-11-05,glft_imbalance_gamma_0.001_beta_2,0.0,50,397.51400994999943,-2672.702411850001,0.0,-2275.1884019000017
crypto,BTCUSDT,2025-11-05,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,397.51400994999943,-2672.702411850001,-897.2403283282752,-1377.9480735717266
crypto,BTCUSDT,2025-11-05,glft_imbalance_gamma_0.001_beta_2,0.0002,200,191.1202944499944,-2551.5338262999994,3651.1705108778,-6011.584042727805
crypto,BTCUSDT,2025-11-05,glft_imbalance_gamma_0.001_beta_2,0.0001,200,191.1202944499944,-2551.5338262999994,1825.5852554389,-4185.998787288905
crypto,BTCUSDT,2025-11-05,glft_imbalance_gamma_0.001_beta_2,0.0,200,191.1202944499944,-2551.5338262999994,0.0,-2360.413531850005
crypto,BTCUSDT,2025-11-05,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,191.1202944499944,-2551.5338262999994,-912.79262771945,-1447.6209041305547
crypto,BTCUSDT,2025-11-06,symmetric,0.0002,10,-369.8730141000131,-2862.5622344499916,4385.25471175456,-7617.689960304565
crypto,BTCUSDT,2025-11-06,symmetric,0.0001,10,-369.8730141000131,-2862.5622344499916,2192.62735587728,-5425.062604427285
crypto,BTCUSDT,2025-11-06,symmetric,0.0,10,-369.8730141000131,-2862.5622344499916,0.0,-3232.435248550005
crypto,BTCUSDT,2025-11-06,symmetric,-5e-05,10,-369.8730141000131,-2862.5622344499916,-1096.31367793864,-2136.121570611365
crypto,BTCUSDT,2025-11-06,symmetric,0.0002,50,-428.309931750017,-2857.044879699989,4406.56374646604,-7691.918557916046
crypto,BTCUSDT,2025-11-06,symmetric,0.0001,50,-428.309931750017,-2857.044879699989,2203.28187323302,-5488.636684683026
crypto,BTCUSDT,2025-11-06,symmetric,0.0,50,-428.309931750017,-2857.044879699989,0.0,-3285.354811450006
crypto,BTCUSDT,2025-11-06,symmetric,-5e-05,50,-428.309931750017,-2857.044879699989,-1101.64093661651,-2183.7138748334955
crypto,BTCUSDT,2025-11-06,symmetric,0.0002,200,-419.46052705001284,-2732.8335902999906,4267.2499813237,-7419.544098673703
crypto,BTCUSDT,2025-11-06,symmetric,0.0001,200,-419.46052705001284,-2732.8335902999906,2133.62499066185,-5285.9191080118535
crypto,BTCUSDT,2025-11-06,symmetric,0.0,200,-419.46052705001284,-2732.8335902999906,0.0,-3152.2941173500035
crypto,BTCUSDT,2025-11-06,symmetric,-5e-05,200,-419.46052705001284,-2732.8335902999906,-1066.812495330925,-2085.4816220190787
crypto,BTCUSDT,2025-11-06,as_gamma_0.001,0.0002,10,0.5137479499998896,-0.8467454000002176,1.8100030282600001,-2.143000478260328
crypto,BTCUSDT,2025-11-06,as_gamma_0.001,0.0001,10,0.5137479499998896,-0.8467454000002176,0.9050015141300001,-1.2379989641303282
crypto,BTCUSDT,2025-11-06,as_gamma_0.001,0.0,10,0.5137479499998896,-0.8467454000002176,0.0,-0.332997450000328
crypto,BTCUSDT,2025-11-06,as_gamma_0.001,-5e-05,10,0.5137479499998896,-0.8467454000002176,-0.45250075706500004,0.11950330706467205
crypto,BTCUSDT,2025-11-06,as_gamma_0.001,0.0002,50,0.5062504499998506,-0.8300734000002202,1.8328645874000002,-2.15668753740037
crypto,BTCUSDT,2025-11-06,as_gamma_0.001,0.0001,50,0.5062504499998506,-0.8300734000002202,0.9164322937000001,-1.2402552437003698
crypto,BTCUSDT,2025-11-06,as_gamma_0.001,0.0,50,0.5062504499998506,-0.8300734000002202,0.0,-0.32382295000036965
crypto,BTCUSDT,2025-11-06,as_gamma_0.001,-5e-05,50,0.5062504499998506,-0.8300734000002202,-0.45821614685000006,0.13439319684963041
crypto,BTCUSDT,2025-11-06,as_gamma_0.001,0.0002,200,0.1533164500000406,0.20037169999974186,2.0002372426400004,-1.646549092640218
crypto,BTCUSDT,2025-11-06,as_gamma_0.001,0.0001,200,0.1533164500000406,0.20037169999974186,1.0001186213200002,-0.6464304713202177
crypto,BTCUSDT,2025-11-06,as_gamma_0.001,0.0,200,0.1533164500000406,0.20037169999974186,0.0,0.3536881499997825
crypto,BTCUSDT,2025-11-06,as_gamma_0.001,-5e-05,200,0.1533164500000406,0.20037169999974186,-0.5000593106600001,0.8537474606597826
crypto,BTCUSDT,2025-11-06,glft_gamma_0.0001,0.0002,10,330.5220696999886,-2524.8976268999945,3121.55725542576,-5315.932812625766
crypto,BTCUSDT,2025-11-06,glft_gamma_0.0001,0.0001,10,330.5220696999886,-2524.8976268999945,1560.77862771288,-3755.154184912886
crypto,BTCUSDT,2025-11-06,glft_gamma_0.0001,0.0,10,330.5220696999886,-2524.8976268999945,0.0,-2194.375557200006
crypto,BTCUSDT,2025-11-06,glft_gamma_0.0001,-5e-05,10,330.5220696999886,-2524.8976268999945,-780.38931385644,-1413.986243343566
crypto,BTCUSDT,2025-11-06,glft_gamma_0.0001,0.0002,50,256.0686837999827,-2454.058693399991,3151.5484249828005,-5349.538434582809
crypto,BTCUSDT,2025-11-06,glft_gamma_0.0001,0.0001,50,256.0686837999827,-2454.058693399991,1575.7742124914002,-3773.7642220914086
crypto,BTCUSDT,2025-11-06,glft_gamma_0.0001,0.0,50,256.0686837999827,-2454.058693399991,0.0,-2197.9900096000083
crypto,BTCUSDT,2025-11-06,glft_gamma_0.0001,-5e-05,50,256.0686837999827,-2454.058693399991,-787.8871062457001,-1410.1029033543082
crypto,BTCUSDT,2025-11-06,glft_gamma_0.0001,0.0002,200,149.63004529998372,-2309.829008499989,3111.0078509071604,-5271.206814107166
crypto,BTCUSDT,2025-11-06,glft_gamma_0.0001,0.0001,200,149.63004529998372,-2309.829008499989,1555.5039254535802,-3715.7028886535854
crypto,BTCUSDT,2025-11-06,glft_gamma_0.0001,0.0,200,149.63004529998372,-2309.829008499989,0.0,-2160.1989632000054
crypto,BTCUSDT,2025-11-06,glft_gamma_0.0001,-5e-05,200,149.63004529998372,-2309.829008499989,-777.7519627267901,-1382.4470004732152
crypto,BTCUSDT,2025-11-06,glft_imbalance_gamma_0.001_beta_2,0.0002,10,336.41066294999166,-2524.4935976499946,3092.67050455266,-5280.753439252663
crypto,BTCUSDT,2025-11-06,glft_imbalance_gamma_0.001_beta_2,0.0001,10,336.41066294999166,-2524.4935976499946,1546.33525227633,-3734.4181869763333
crypto,BTCUSDT,2025-11-06,glft_imbalance_gamma_0.001_beta_2,0.0,10,336.41066294999166,-2524.4935976499946,0.0,-2188.082934700003
crypto,BTCUSDT,2025-11-06,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,336.41066294999166,-2524.4935976499946,-773.167626138165,-1414.9153085618382
crypto,BTCUSDT,2025-11-06,glft_imbalance_gamma_0.001_beta_2,0.0002,50,270.46359554998986,-2491.5144158499897,3156.9405503224802,-5377.99137062248
crypto,BTCUSDT,2025-11-06,glft_imbalance_gamma_0.001_beta_2,0.0001,50,270.46359554998986,-2491.5144158499897,1578.4702751612401,-3799.5210954612403
crypto,BTCUSDT,2025-11-06,glft_imbalance_gamma_0.001_beta_2,0.0,50,270.46359554998986,-2491.5144158499897,0.0,-2221.0508203
crypto,BTCUSDT,2025-11-06,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,270.46359554998986,-2491.5144158499897,-789.2351375806201,-1431.8156827193798
crypto,BTCUSDT,2025-11-06,glft_imbalance_gamma_0.001_beta_2,0.0002,200,103.1523735499947,-2380.105805049988,3190.5072210933404,-5467.460652593334
crypto,BTCUSDT,2025-11-06,glft_imbalance_gamma_0.001_beta_2,0.0001,200,103.1523735499947,-2380.105805049988,1595.2536105466702,-3872.2070420466634
crypto,BTCUSDT,2025-11-06,glft_imbalance_gamma_0.001_beta_2,0.0,200,103.1523735499947,-2380.105805049988,0.0,-2276.9534314999933
crypto,BTCUSDT,2025-11-06,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,103.1523735499947,-2380.105805049988,-797.6268052733351,-1479.3266262266582
crypto,BTCUSDT,2025-11-07,symmetric,0.0002,10,-405.71560549999475,-3149.875859650022,4944.966448667541,-8500.557913817558
crypto,BTCUSDT,2025-11-07,symmetric,0.0001,10,-405.71560549999475,-3149.875859650022,2472.4832243337705,-6028.074689483787
crypto,BTCUSDT,2025-11-07,symmetric,0.0,10,-405.71560549999475,-3149.875859650022,0.0,-3555.5914651500166
crypto,BTCUSDT,2025-11-07,symmetric,-5e-05,10,-405.71560549999475,-3149.875859650022,-1236.2416121668853,-2319.3498529831313
crypto,BTCUSDT,2025-11-07,symmetric,0.0002,50,-466.13796064999565,-3082.7197412500204,4962.45775106072,-8511.315452960735
crypto,BTCUSDT,2025-11-07,symmetric,0.0001,50,-466.13796064999565,-3082.7197412500204,2481.22887553036,-6030.086577430376
crypto,BTCUSDT,2025-11-07,symmetric,0.0,50,-466.13796064999565,-3082.7197412500204,0.0,-3548.857701900016
crypto,BTCUSDT,2025-11-07,symmetric,-5e-05,50,-466.13796064999565,-3082.7197412500204,-1240.61443776518,-2308.243264134836
crypto,BTCUSDT,2025-11-07,symmetric,0.0002,200,-465.6040800499998,-2960.6456958500157,4826.66127487874,-8252.911050778755
crypto,BTCUSDT,2025-11-07,symmetric,0.0001,200,-465.6040800499998,-2960.6456958500157,2413.33063743937,-5839.580413339386
crypto,BTCUSDT,2025-11-07,symmetric,0.0,200,-465.6040800499998,-2960.6456958500157,0.0,-3426.2497759000157
crypto,BTCUSDT,2025-11-07,symmetric,-5e-05,200,-465.6040800499998,-2960.6456958500157,-1206.665318719685,-2219.584457180331
crypto,BTCUSDT,2025-11-07,as_gamma_0.001,0.0002,10,0.21400000000008731,-1.228000000000029,1.2402700000000002,-2.2542699999999423
crypto,BTCUSDT,2025-11-07,as_gamma_0.001,0.0001,10,0.21400000000008731,-1.228000000000029,0.6201350000000001,-1.634134999999942
crypto,BTCUSDT,2025-11-07,as_gamma_0.001,0.0,10,0.21400000000008731,-1.228000000000029,0.0,-1.0139999999999418
crypto,BTCUSDT,2025-11-07,as_gamma_0.001,-5e-05,10,0.21400000000008731,-1.228000000000029,-0.31006750000000005,-0.7039324999999418
crypto,BTCUSDT,2025-11-07,as_gamma_0.001,0.0002,50,0.21370900000008866,-1.1457624000000268,1.2604644982600002,-2.1925178982599385
crypto,BTCUSDT,2025-11-07,as_gamma_0.001,0.0001,50,0.21370900000008866,-1.1457624000000268,0.6302322491300001,-1.5622856491299384
crypto,BTCUSDT,2025-11-07,as_gamma_0.001,0.0,50,0.21370900000008866,-1.1457624000000268,0.0,-0.9320533999999382
crypto,BTCUSDT,2025-11-07,as_gamma_0.001,-5e-05,50,0.21370900000008866,-1.1457624000000268,-0.31511612456500004,-0.6169372754349381
crypto,BTCUSDT,2025-11-07,as_gamma_0.001,0.0002,200,0.17029435000017143,-0.3011281000000338,0.8727698353000001,-1.0036035852998624
crypto,BTCUSDT,2025-11-07,as_gamma_0.001,0.0001,200,0.17029435000017143,-0.3011281000000338,0.43638491765000004,-0.5672186676498624
crypto,BTCUSDT,2025-11-07,as_gamma_0.001,0.0,200,0.17029435000017143,-0.3011281000000338,0.0,-0.1308337499998624
crypto,BTCUSDT,2025-11-07,as_gamma_0.001,-5e-05,200,0.17029435000017143,-0.3011281000000338,-0.21819245882500002,0.08735870882513763
crypto,BTCUSDT,2025-11-07,glft_gamma_0.0001,0.0002,10,359.98635375003164,-2837.998162050009,3642.40039820918,-6120.412206509157
crypto,BTCUSDT,2025-11-07,glft_gamma_0.0001,0.0001,10,359.98635375003164,-2837.998162050009,1821.20019910459,-4299.212007404567
crypto,BTCUSDT,2025-11-07,glft_gamma_0.0001,0.0,10,359.98635375003164,-2837.998162050009,0.0,-2478.011808299977
crypto,BTCUSDT,2025-11-07,glft_gamma_0.0001,-5e-05,10,359.98635375003164,-2837.998162050009,-910.600099552295,-1567.411708747682
crypto,BTCUSDT,2025-11-07,glft_gamma_0.0001,0.0002,50,274.28378410003023,-2788.688470800007,3678.41459298746,-6192.819279687437
crypto,BTCUSDT,2025-11-07,glft_gamma_0.0001,0.0001,50,274.28378410003023,-2788.688470800007,1839.20729649373,-4353.611983193707
crypto,BTCUSDT,2025-11-07,glft_gamma_0.0001,0.0,50,274.28378410003023,-2788.688470800007,0.0,-2514.404686699977
crypto,BTCUSDT,2025-11-07,glft_gamma_0.0001,-5e-05,50,274.28378410003023,-2788.688470800007,-919.603648246865,-1594.8010384531121
crypto,BTCUSDT,2025-11-07,glft_gamma_0.0001,0.0002,200,147.65798875002932,-2594.8346250500117,3615.71288964338,-6062.889525943363
crypto,BTCUSDT,2025-11-07,glft_gamma_0.0001,0.0001,200,147.65798875002932,-2594.8346250500117,1807.85644482169,-4255.033081121673
crypto,BTCUSDT,2025-11-07,glft_gamma_0.0001,0.0,200,147.65798875002932,-2594.8346250500117,0.0,-2447.1766362999824
crypto,BTCUSDT,2025-11-07,glft_gamma_0.0001,-5e-05,200,147.65798875002932,-2594.8346250500117,-903.928222410845,-1543.2484138891373
crypto,BTCUSDT,2025-11-07,glft_imbalance_gamma_0.001_beta_2,0.0002,10,370.0047870499998,-2828.5453704000106,3635.8046521326005,-6094.345235482611
crypto,BTCUSDT,2025-11-07,glft_imbalance_gamma_0.001_beta_2,0.0001,10,370.0047870499998,-2828.5453704000106,1817.9023260663002,-4276.4429094163115
crypto,BTCUSDT,2025-11-07,glft_imbalance_gamma_0.001_beta_2,0.0,10,370.0047870499998,-2828.5453704000106,0.0,-2458.540583350011
crypto,BTCUSDT,2025-11-07,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,370.0047870499998,-2828.5453704000106,-908.9511630331501,-1549.5894203168607
crypto,BTCUSDT,2025-11-07,glft_imbalance_gamma_0.001_beta_2,0.0002,50,284.5623215999997,-2816.019952000004,3688.56310020442,-6220.020730604425
crypto,BTCUSDT,2025-11-07,glft_imbalance_gamma_0.001_beta_2,0.0001,50,284.5623215999997,-2816.019952000004,1844.28155010221,-4375.739180502214
crypto,BTCUSDT,2025-11-07,glft_imbalance_gamma_0.001_beta_2,0.0,50,284.5623215999997,-2816.019952000004,0.0,-2531.4576304000047
crypto,BTCUSDT,2025-11-07,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,284.5623215999997,-2816.019952000004,-922.140775051105,-1609.3168553488997
crypto,BTCUSDT,2025-11-07,glft_imbalance_gamma_0.001_beta_2,0.0002,200,100.06377910000685,-2623.618611800012,3701.9337318690204,-6225.488564569026
crypto,BTCUSDT,2025-11-07,glft_imbalance_gamma_0.001_beta_2,0.0001,200,100.06377910000685,-2623.618611800012,1850.9668659345102,-4374.521698634515
crypto,BTCUSDT,2025-11-07,glft_imbalance_gamma_0.001_beta_2,0.0,200,100.06377910000685,-2623.618611800012,0.0,-2523.554832700005
crypto,BTCUSDT,2025-11-07,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,100.06377910000685,-2623.618611800012,-925.4834329672551,-1598.07139973275
crypto,BTCUSDT,2025-11-08,symmetric,0.0002,10,-102.19217699999342,-1429.5408521000047,2330.3610173419,-3862.094046441898
crypto,BTCUSDT,2025-11-08,symmetric,0.0001,10,-102.19217699999342,-1429.5408521000047,1165.18050867095,-2696.913537770948
crypto,BTCUSDT,2025-11-08,symmetric,0.0,10,-102.19217699999342,-1429.5408521000047,0.0,-1531.733029099998
crypto,BTCUSDT,2025-11-08,symmetric,-5e-05,10,-102.19217699999342,-1429.5408521000047,-582.590254335475,-949.142774764523
crypto,BTCUSDT,2025-11-08,symmetric,0.0002,50,-110.38575129999015,-1394.7382997500067,2291.8621107186204,-3796.9861617686174
crypto,BTCUSDT,2025-11-08,symmetric,0.0001,50,-110.38575129999015,-1394.7382997500067,1145.9310553593102,-2651.055106409307
crypto,BTCUSDT,2025-11-08,symmetric,0.0,50,-110.38575129999015,-1394.7382997500067,0.0,-1505.124051049997
crypto,BTCUSDT,2025-11-08,symmetric,-5e-05,50,-110.38575129999015,-1394.7382997500067,-572.9655276796551,-932.1585233703419
crypto,BTCUSDT,2025-11-08,symmetric,0.0002,200,-94.97635084999125,-1334.8255922500061,2171.27509654724,-3601.077039647237
crypto,BTCUSDT,2025-11-08,symmetric,0.0001,200,-94.97635084999125,-1334.8255922500061,1085.63754827362,-2515.4394913736173
crypto,BTCUSDT,2025-11-08,symmetric,0.0,200,-94.97635084999125,-1334.8255922500061,0.0,-1429.8019430999973
crypto,BTCUSDT,2025-11-08,symmetric,-5e-05,200,-94.97635084999125,-1334.8255922500061,-542.81877413681,-886.9831689631873
crypto,BTCUSDT,2025-11-08,as_gamma_0.001,0.0002,10,0.08650000000008731,-0.25100000000005823,0.2046076,-0.3691075999999709
crypto,BTCUSDT,2025-11-08,as_gamma_0.001,0.0001,10,0.08650000000008731,-0.25100000000005823,0.1023038,-0.26680379999997095
crypto,BTCUSDT,2025-11-08,as_gamma_0.001,0.0,10,0.08650000000008731,-0.25100000000005823,0.0,-0.16449999999997092
crypto,BTCUSDT,2025-11-08,as_gamma_0.001,-5e-05,10,0.08650000000008731,-0.25100000000005823,-0.0511519,-0.11334809999997092
crypto,BTCUSDT,2025-11-08,as_gamma_0.001,0.0002,50,0.08650000000008731,-0.25100000000005823,0.2046076,-0.3691075999999709
crypto,BTCUSDT,2025-11-08,as_gamma_0.001,0.0001,50,0.08650000000008731,-0.25100000000005823,0.1023038,-0.26680379999997095
crypto,BTCUSDT,2025-11-08,as_gamma_0.001,0.0,50,0.08650000000008731,-0.25100000000005823,0.0,-0.16449999999997092
crypto,BTCUSDT,2025-11-08,as_gamma_0.001,-5e-05,50,0.08650000000008731,-0.25100000000005823,-0.0511519,-0.11334809999997092
crypto,BTCUSDT,2025-11-08,as_gamma_0.001,0.0002,200,0.08650000000008731,-0.25100000000005823,0.2046076,-0.3691075999999709
crypto,BTCUSDT,2025-11-08,as_gamma_0.001,0.0001,200,0.08650000000008731,-0.25100000000005823,0.1023038,-0.26680379999997095
crypto,BTCUSDT,2025-11-08,as_gamma_0.001,0.0,200,0.08650000000008731,-0.25100000000005823,0.0,-0.16449999999997092
crypto,BTCUSDT,2025-11-08,as_gamma_0.001,-5e-05,200,0.08650000000008731,-0.25100000000005823,-0.0511519,-0.11334809999997092
