study,symbol,date,strategy,maker_fee_rate,latency_ms,horizon_seconds,sample_count,mean_markout
crypto,BTCUSDT,2025-12-10,glft_gamma_0.0001,0.0001,200,30,44311,-0.0457768151835887
crypto,BTCUSDT,2025-12-10,glft_gamma_0.0001,0.0001,200,60,44311,-0.04697285713254083
crypto,BTCUSDT,2025-12-10,glft_gamma_0.0001,0.0,200,1,44311,-0.04330880846178157
crypto,BTCUSDT,2025-12-10,glft_gamma_0.0001,0.0,200,5,44311,-0.044894103617612
crypto,BTCUSDT,2025-12-10,glft_gamma_0.0001,0.0,200,30,44311,-0.0457768151835887
crypto,BTCUSDT,2025-12-10,glft_gamma_0.0001,0.0,200,60,44311,-0.04697285713254083
crypto,BTCUSDT,2025-12-10,glft_gamma_0.0001,-5e-05,200,1,44311,-0.04330880846178157
crypto,BTCUSDT,2025-12-10,glft_gamma_0.0001,-5e-05,200,5,44311,-0.044894103617612
crypto,BTCUSDT,2025-12-10,glft_gamma_0.0001,-5e-05,200,30,44311,-0.0457768151835887
crypto,BTCUSDT,2025-12-10,glft_gamma_0.0001,-5e-05,200,60,44311,-0.04697285713254083
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0002,10,1,45315,-0.04933954729228716
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0002,10,5,45315,-0.0521373202140574
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0002,10,30,45315,-0.05185901202581921
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0002,10,60,45315,-0.05330082511089068
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0001,10,1,45315,-0.04933954729228716
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0001,10,5,45315,-0.0521373202140574
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0001,10,30,45315,-0.05185901202581921
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0001,10,60,45315,-0.05330082511089068
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0,10,1,45315,-0.04933954729228716
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0,10,5,45315,-0.0521373202140574
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0,10,30,45315,-0.05185901202581921
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0,10,60,45315,-0.05330082511089068
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,1,45315,-0.04933954729228716
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,5,45315,-0.0521373202140574
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,30,45315,-0.05185901202581921
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,60,45315,-0.05330082511089068
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0002,50,1,45346,-0.04820467048251207
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0002,50,5,45346,-0.05082565067040095
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0002,50,30,45346,-0.051034528315617715
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0002,50,60,45346,-0.052292870441715024
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0001,50,1,45346,-0.04820467048251207
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0001,50,5,45346,-0.05082565067040095
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0001,50,30,45346,-0.051034528315617715
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0001,50,60,45346,-0.052292870441715024
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0,50,1,45346,-0.04820467048251207
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0,50,5,45346,-0.05082565067040095
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0,50,30,45346,-0.051034528315617715
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0,50,60,45346,-0.052292870441715024
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,1,45346,-0.04820467048251207
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,5,45346,-0.05082565067040095
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,30,45346,-0.051034528315617715
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,60,45346,-0.052292870441715024
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0002,200,1,45034,-0.04369329515477196
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0002,200,5,45034,-0.04508642505884457
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0002,200,30,45034,-0.045896776603233054
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0002,200,60,45034,-0.04819411400053327
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0001,200,1,45034,-0.04369329515477196
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0001,200,5,45034,-0.04508642505884457
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0001,200,30,45034,-0.045896776603233054
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0001,200,60,45034,-0.04819411400053327
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0,200,1,45034,-0.04369329515477196
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0,200,5,45034,-0.04508642505884457
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0,200,30,45034,-0.045896776603233054
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,0.0,200,60,45034,-0.04819411400053327
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,1,45034,-0.04369329515477196
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,5,45034,-0.04508642505884457
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,30,45034,-0.045896776603233054
crypto,BTCUSDT,2025-12-10,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,60,45034,-0.04819411400053327
crypto,BTCUSDT,2025-12-11,symmetric,0.0002,10,1,58642,-0.03658471039613232
crypto,BTCUSDT,2025-12-11,symmetric,0.0002,10,5,58642,-0.03915750501091352
crypto,BTCUSDT,2025-12-11,symmetric,0.0002,10,30,58642,-0.04339414559019144
crypto,BTCUSDT,2025-12-11,symmetric,0.0002,10,60,58642,-0.04318337985829295
crypto,BTCUSDT,2025-12-11,symmetric,0.0001,10,1,58642,-0.03658471039613232
crypto,BTCUSDT,2025-12-11,symmetric,0.0001,10,5,58642,-0.03915750501091352
crypto,BTCUSDT,2025-12-11,symmetric,0.0001,10,30,58642,-0.04339414559019144
crypto,BTCUSDT,2025-12-11,symmetric,0.0001,10,60,58642,-0.04318337985829295
crypto,BTCUSDT,2025-12-11,symmetric,0.0,10,1,58642,-0.03658471039613232
crypto,BTCUSDT,2025-12-11,symmetric,0.0,10,5,58642,-0.03915750501091352
crypto,BTCUSDT,2025-12-11,symmetric,0.0,10,30,58642,-0.04339414559019144
crypto,BTCUSDT,2025-12-11,symmetric,0.0,10,60,58642,-0.04318337985829295
crypto,BTCUSDT,2025-12-11,symmetric,-5e-05,10,1,58642,-0.03658471039613232
crypto,BTCUSDT,2025-12-11,symmetric,-5e-05,10,5,58642,-0.03915750501091352
crypto,BTCUSDT,2025-12-11,symmetric,-5e-05,10,30,58642,-0.04339414559019144
crypto,BTCUSDT,2025-12-11,symmetric,-5e-05,10,60,58642,-0.04318337985829295
crypto,BTCUSDT,2025-12-11,symmetric,0.0002,50,1,58770,-0.03560948479496336
crypto,BTCUSDT,2025-12-11,symmetric,0.0002,50,5,58770,-0.038079851714309894
crypto,BTCUSDT,2025-12-11,symmetric,0.0002,50,30,58770,-0.04215751081248957
crypto,BTCUSDT,2025-12-11,symmetric,0.0002,50,60,58770,-0.04211781441807074
crypto,BTCUSDT,2025-12-11,symmetric,0.0001,50,1,58770,-0.03560948479496336
crypto,BTCUSDT,2025-12-11,symmetric,0.0001,50,5,58770,-0.038079851714309894
crypto,BTCUSDT,2025-12-11,symmetric,0.0001,50,30,58770,-0.04215751081248957
crypto,BTCUSDT,2025-12-11,symmetric,0.0001,50,60,58770,-0.04211781441807074
crypto,BTCUSDT,2025-12-11,symmetric,0.0,50,1,58770,-0.03560948479496336
crypto,BTCUSDT,2025-12-11,symmetric,0.0,50,5,58770,-0.038079851714309894
crypto,BTCUSDT,2025-12-11,symmetric,0.0,50,30,58770,-0.04215751081248957
crypto,BTCUSDT,2025-12-11,symmetric,0.0,50,60,58770,-0.04211781441807074
crypto,BTCUSDT,2025-12-11,symmetric,-5e-05,50,1,58770,-0.03560948479496336
crypto,BTCUSDT,2025-12-11,symmetric,-5e-05,50,5,58770,-0.038079851714309894
crypto,BTCUSDT,2025-12-11,symmetric,-5e-05,50,30,58770,-0.04215751081248957
crypto,BTCUSDT,2025-12-11,symmetric,-5e-05,50,60,58770,-0.04211781441807074
crypto,BTCUSDT,2025-12-11,symmetric,0.0002,200,1,57645,-0.03437491764420154
crypto,BTCUSDT,2025-12-11,symmetric,0.0002,200,5,57645,-0.03687922267672818
crypto,BTCUSDT,2025-12-11,symmetric,0.0002,200,30,57645,-0.0404546776433345
crypto,BTCUSDT,2025-12-11,symmetric,0.0002,200,60,57645,-0.040503170154393725
crypto,BTCUSDT,2025-12-11,symmetric,0.0001,200,1,57645,-0.03437491764420154
crypto,BTCUSDT,2025-12-11,symmetric,0.0001,200,5,57645,-0.03687922267672818
crypto,BTCUSDT,2025-12-11,symmetric,0.0001,200,30,57645,-0.0404546776433345
crypto,BTCUSDT,2025-12-11,symmetric,0.0001,200,60,57645,-0.040503170154393725
crypto,BTCUSDT,2025-12-11,symmetric,0.0,200,1,57645,-0.03437491764420154
crypto,BTCUSDT,2025-12-11,symmetric,0.0,200,5,57645,-0.03687922267672818
crypto,BTCUSDT,2025-12-11,symmetric,0.0,200,30,57645,-0.0404546776433345
crypto,BTCUSDT,2025-12-11,symmetric,0.0,200,60,57645,-0.040503170154393725
crypto,BTCUSDT,2025-12-11,symmetric,-5e-05,200,1,57645,-0.03437491764420154
crypto,BTCUSDT,2025-12-11,symmetric,-5e-05,200,5,57645,-0.03687922267672818
crypto,BTCUSDT,2025-12-11,symmetric,-5e-05,200,30,57645,-0.0404546776433345
crypto,BTCUSDT,2025-12-11,symmetric,-5e-05,200,60,57645,-0.040503170154393725
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0002,10,1,49,-0.053297628571419516
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0002,10,5,49,-0.05765427755102085
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0002,10,30,49,-0.10039433673468978
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0002,10,60,49,-0.06744288979591316
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0001,10,1,49,-0.053297628571419516
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0001,10,5,49,-0.05765427755102085
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0001,10,30,49,-0.10039433673468978
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0001,10,60,49,-0.06744288979591316
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0,10,1,49,-0.053297628571419516
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0,10,5,49,-0.05765427755102085
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0,10,30,49,-0.10039433673468978
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0,10,60,49,-0.06744288979591316
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,-5e-05,10,1,49,-0.053297628571419516
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,-5e-05,10,5,49,-0.05765427755102085
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,-5e-05,10,30,49,-0.10039433673468978
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,-5e-05,10,60,49,-0.06744288979591316
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0002,50,1,53,-0.05861569245282337
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0002,50,5,53,-0.06696747735849276
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0002,50,30,53,-0.12933168867923978
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0002,50,60,53,-0.06086649811320147
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0001,50,1,53,-0.05861569245282337
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0001,50,5,53,-0.06696747735849276
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0001,50,30,53,-0.12933168867923978
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0001,50,60,53,-0.06086649811320147
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0,50,1,53,-0.05861569245282337
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0,50,5,53,-0.06696747735849276
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0,50,30,53,-0.12933168867923978
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0,50,60,53,-0.06086649811320147
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,-5e-05,50,1,53,-0.05861569245282337
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,-5e-05,50,5,53,-0.06696747735849276
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,-5e-05,50,30,53,-0.12933168867923978
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,-5e-05,50,60,53,-0.06086649811320147
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0002,200,1,75,-0.03836538133333352
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0002,200,5,75,-0.05161841333333463
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0002,200,30,75,-0.1053501173333302
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0002,200,60,75,-0.04739202666666446
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0001,200,1,75,-0.03836538133333352
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0001,200,5,75,-0.05161841333333463
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0001,200,30,75,-0.1053501173333302
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0001,200,60,75,-0.04739202666666446
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0,200,1,75,-0.03836538133333352
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0,200,5,75,-0.05161841333333463
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0,200,30,75,-0.1053501173333302
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,0.0,200,60,75,-0.04739202666666446
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,-5e-05,200,1,75,-0.03836538133333352
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,-5e-05,200,5,75,-0.05161841333333463
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,-5e-05,200,30,75,-0.1053501173333302
crypto,BTCUSDT,2025-12-11,as_gamma_0.001,-5e-05,200,60,75,-0.04739202666666446
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0002,10,1,43275,-0.04658500298902352
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0002,10,5,43275,-0.048852853547082374
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0002,10,30,43275,-0.05215449425880992
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0002,10,60,43275,-0.05305114440670146
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0001,10,1,43275,-0.04658500298902352
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0001,10,5,43275,-0.048852853547082374
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0001,10,30,43275,-0.05215449425880992
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0001,10,60,43275,-0.05305114440670146
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0,10,1,43275,-0.04658500298902352
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0,10,5,43275,-0.048852853547082374
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0,10,30,43275,-0.05215449425880992
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0,10,60,43275,-0.05305114440670146
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,-5e-05,10,1,43275,-0.04658500298902352
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,-5e-05,10,5,43275,-0.048852853547082374
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,-5e-05,10,30,43275,-0.05215449425880992
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,-5e-05,10,60,43275,-0.05305114440670146
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0002,50,1,43224,-0.04500320237252434
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0002,50,5,43224,-0.04764742928234295
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0002,50,30,43224,-0.0505525878042292
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0002,50,60,43224,-0.05105502031510284
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0001,50,1,43224,-0.04500320237252434
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0001,50,5,43224,-0.04764742928234295
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0001,50,30,43224,-0.0505525878042292
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0001,50,60,43224,-0.05105502031510284
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0,50,1,43224,-0.04500320237252434
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0,50,5,43224,-0.04764742928234295
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0,50,30,43224,-0.0505525878042292
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0,50,60,43224,-0.05105502031510284
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,-5e-05,50,1,43224,-0.04500320237252434
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,-5e-05,50,5,43224,-0.04764742928234295
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,-5e-05,50,30,43224,-0.0505525878042292
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,-5e-05,50,60,43224,-0.05105502031510284
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0002,200,1,42551,-0.04181004260416895
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0002,200,5,42551,-0.043727334171934786
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0002,200,30,42551,-0.047652239244671143
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0002,200,60,42551,-0.04722451541444403
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0001,200,1,42551,-0.04181004260416895
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0001,200,5,42551,-0.043727334171934786
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0001,200,30,42551,-0.047652239244671143
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0001,200,60,42551,-0.04722451541444403
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0,200,1,42551,-0.04181004260416895
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0,200,5,42551,-0.043727334171934786
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0,200,30,42551,-0.047652239244671143
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,0.0,200,60,42551,-0.04722451541444403
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,-5e-05,200,1,42551,-0.04181004260416895
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,-5e-05,200,5,42551,-0.043727334171934786
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,-5e-05,200,30,42551,-0.047652239244671143
crypto,BTCUSDT,2025-12-11,glft_gamma_0.0001,-5e-05,200,60,42551,-0.04722451541444403
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0002,10,1,42979,-0.046835471538425606
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0002,10,5,42979,-0.049108565897298506
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0002,10,30,42979,-0.05279468060564465
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0002,10,60,42979,-0.053978107896880054
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0001,10,1,42979,-0.046835471538425606
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0001,10,5,42979,-0.049108565897298506
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0001,10,30,42979,-0.05279468060564465
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0001,10,60,42979,-0.053978107896880054
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0,10,1,42979,-0.046835471538425606
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0,10,5,42979,-0.049108565897298506
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0,10,30,42979,-0.05279468060564465
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0,10,60,42979,-0.053978107896880054
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,1,42979,-0.046835471538425606
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,5,42979,-0.049108565897298506
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,30,42979,-0.05279468060564465
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,-5e-05,10,60,42979,-0.053978107896880054
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0002,50,1,43012,-0.04570009281014583
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0002,50,5,43012,-0.04805266051799475
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0002,50,30,43012,-0.051736810424997774
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0002,50,60,43012,-0.052199365314330955
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0001,50,1,43012,-0.04570009281014583
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0001,50,5,43012,-0.04805266051799475
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0001,50,30,43012,-0.051736810424997774
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0001,50,60,43012,-0.052199365314330955
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0,50,1,43012,-0.04570009281014583
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0,50,5,43012,-0.04805266051799475
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0,50,30,43012,-0.051736810424997774
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0,50,60,43012,-0.052199365314330955
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,1,43012,-0.04570009281014583
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,5,43012,-0.04805266051799475
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,30,43012,-0.051736810424997774
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,-5e-05,50,60,43012,-0.052199365314330955
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0002,200,1,43226,-0.04211914590408524
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0002,200,5,43226,-0.044149737649794
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0002,200,30,43226,-0.04871843143247123
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0002,200,60,43226,-0.047892194201406696
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0001,200,1,43226,-0.04211914590408524
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0001,200,5,43226,-0.044149737649794
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0001,200,30,43226,-0.04871843143247123
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0001,200,60,43226,-0.047892194201406696
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0,200,1,43226,-0.04211914590408524
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0,200,5,43226,-0.044149737649794
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0,200,30,43226,-0.04871843143247123
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,0.0,200,60,43226,-0.047892194201406696
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,1,43226,-0.04211914590408524
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,5,43226,-0.044149737649794
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,30,43226,-0.04871843143247123
crypto,BTCUSDT,2025-12-11,glft_imbalance_gamma_0.001_beta_2,-5e-05,200,60,43226,-0.047892194201406696
crypto,BTCUSDT,2025-12-12,symmetric,0.0002,10,1,49979,-0.032134623501870276
crypto,BTCUSDT,2025-12-12,symmetric,0.0002,10,5,49979,-0.035257638988375056
crypto,BTCUSDT,2025-12-12,symmetric,0.0002,10,30,49979,-0.037646069399147775
crypto,BTCUSDT,2025-12-12,symmetric,0.0002,10,60,49979,-0.03791313277376495
crypto,BTCUSDT,2025-12-12,symmetric,0.0001,10,1,49979,-0.032134623501870276
crypto,BTCUSDT,2025-12-12,symmetric,0.0001,10,5,49979,-0.035257638988375056
crypto,BTCUSDT,2025-12-12,symmetric,0.0001,10,30,49979,-0.037646069399147775
