study,symbol,date,calibration_date,strategy,maker_fee_rate,taker_fee_rate,latency_ms,cancellation_rule,gross_pnl,fees,net_pnl,fill_count,filled_volume,quote_count,quote_volume,fill_ratio,quote_to_fill,mean_abs_inventory,inventory_std,max_abs_inventory,end_inventory,empty_level_placements,beyond_book_placements
crypto,BTCUSDT,2025-08-26,2025-08-25,glft_imbalance_gamma_0.001_beta_2,0.0,0.00055,50,cancel-from-back,-1706.879068950001,0.0,-1706.879068950001,35376,118.87705100000001,185973,1859.7299999984536,0.06392167196318758,5.257038670284939,0.024640036377314815,0.028501643608618118,0.049979000000000266,0.03390900000000022,158858,254
crypto,BTCUSDT,2025-08-26,2025-08-25,glft_imbalance_gamma_0.001_beta_2,-5e-05,0.00055,50,cancel-from-back,-1706.879068950001,-654.4859772184851,-1052.393091731516,35376,118.87705100000001,185973,1859.7299999984536,0.06392167196318758,5.257038670284939,0.024640036377314815,0.028501643608618118,0.049979000000000266,0.03390900000000022,158858,254
crypto,BTCUSDT,2025-08-26,2025-08-25,glft_imbalance_gamma_0.001_beta_2,0.0002,0.00055,200,cancel-from-back,-1759.864709150006,2652.1831526904,-4412.047861840407,34983,120.428229,185353,1853.5299999984593,0.06497236570225468,5.29837349569791,0.02511777159722222,0.02906222054766415,0.04999000000000005,0.03395900000000013,151191,1788
crypto,BTCUSDT,2025-08-26,2025-08-25,glft_imbalance_gamma_0.001_beta_2,0.0001,0.00055,200,cancel-from-back,-1759.864709150006,1326.0915763452,-3085.9562854952064,34983,120.428229,185353,1853.5299999984593,0.06497236570225468,5.29837349569791,0.02511777159722222,0.02906222054766415,0.04999000000000005,0.03395900000000013,151191,1788
crypto,BTCUSDT,2025-08-26,2025-08-25,glft_imbalance_gamma_0.001_beta_2,0.0,0.00055,200,cancel-from-back,-1759.864709150006,0.0,-1759.864709150006,34983,120.428229,185353,1853.5299999984593,0.06497236570225468,5.29837349569791,0.02511777159722222,0.02906222054766415,0.04999000000000005,0.03395900000000013,151191,1788
crypto,BTCUSDT,2025-08-26,2025-08-25,glft_imbalance_gamma_0.001_beta_2,-5e-05,0.00055,200,cancel-from-back,-1759.864709150006,-663.0457881726,-1096.818920977406,34983,120.428229,185353,1853.5299999984593,0.06497236570225468,5.29837349569791,0.02511777159722222,0.02906222054766415,0.04999000000000005,0.03395900000000013,151191,1788
crypto,BTCUSDT,2025-08-27,2025-08-26,symmetric,0.0002,0.00055,10,cancel-from-back,-1935.301380450006,2576.93869839012,-4512.240078840126,31408,115.47136499999999,54895,548.9499999996458,0.21034951270621094,1.7478031074885378,0.02756253589740621,0.031249703836580354,0.05,-0.032776999999998856,39,1
crypto,BTCUSDT,2025-08-27,2025-08-26,symmetric,0.0001,0.00055,10,cancel-from-back,-1935.301380450006,1288.46934919506,-3223.7707296450662,31408,115.47136499999999,54895,548.9499999996458,0.21034951270621094,1.7478031074885378,0.02756253589740621,0.031249703836580354,0.05,-0.032776999999998856,39,1
crypto,BTCUSDT,2025-08-27,2025-08-26,symmetric,0.0,0.00055,10,cancel-from-back,-1935.301380450006,0.0,-1935.301380450006,31408,115.47136499999999,54895,548.9499999996458,0.21034951270621094,1.7478031074885378,0.02756253589740621,0.031249703836580354,0.05,-0.032776999999998856,39,1
crypto,BTCUSDT,2025-08-27,2025-08-26,symmetric,-5e-05,0.00055,10,cancel-from-back,-1935.301380450006,-644.23467459753,-1291.066705852476,31408,115.47136499999999,54895,548.9499999996458,0.21034951270621094,1.7478031074885378,0.02756253589740621,0.031249703836580354,0.05,-0.032776999999998856,39,1
crypto,BTCUSDT,2025-08-27,2025-08-26,symmetric,0.0002,0.00055,50,cancel-from-back,-1921.4892770000083,2614.3564049700803,-4535.845681970089,32058,117.144532,54460,544.5999999996498,0.21510196841732526,1.6987959323725748,0.027301818632160104,0.031071507912304633,0.05,-0.031227999999998916,158,21
crypto,BTCUSDT,2025-08-27,2025-08-26,symmetric,0.0001,0.00055,50,cancel-from-back,-1921.4892770000083,1307.1782024850402,-3228.6674794850487,32058,117.144532,54460,544.5999999996498,0.21510196841732526,1.6987959323725748,0.027301818632160104,0.031071507912304633,0.05,-0.031227999999998916,158,21
crypto,BTCUSDT,2025-08-27,2025-08-26,symmetric,0.0,0.00055,50,cancel-from-back,-1921.4892770000083,0.0,-1921.4892770000083,32058,117.144532,54460,544.5999999996498,0.21510196841732526,1.6987959323725748,0.027301818632160104,0.031071507912304633,0.05,-0.031227999999998916,158,21
crypto,BTCUSDT,2025-08-27,2025-08-26,symmetric,-5e-05,0.00055,50,cancel-from-back,-1921.4892770000083,-653.5891012425201,-1267.9001757574883,32058,117.144532,54460,544.5999999996498,0.21510196841732526,1.6987959323725748,0.027301818632160104,0.031071507912304633,0.05,-0.031227999999998916,158,21
crypto,BTCUSDT,2025-08-27,2025-08-26,symmetric,0.0002,0.00055,200,cancel-from-back,-1904.7981726000048,2582.1974024236,-4486.995575023605,32373,115.69610399999999,50753,507.5299999996834,0.22795914330201597,1.5677570815185493,0.027570686663040075,0.03134679090250471,0.04998299999999934,-0.03335599999999907,1131,292
crypto,BTCUSDT,2025-08-27,2025-08-26,symmetric,0.0001,0.00055,200,cancel-from-back,-1904.7981726000048,1291.0987012118,-3195.8968738118047,32373,115.69610399999999,50753,507.5299999996834,0.22795914330201597,1.5677570815185493,0.027570686663040075,0.03134679090250471,0.04998299999999934,-0.03335599999999907,1131,292
crypto,BTCUSDT,2025-08-27,2025-08-26,symmetric,0.0,0.00055,200,cancel-from-back,-1904.7981726000048,0.0,-1904.7981726000048,32373,115.69610399999999,50753,507.5299999996834,0.22795914330201597,1.5677570815185493,0.027570686663040075,0.03134679090250471,0.04998299999999934,-0.03335599999999907,1131,292
crypto,BTCUSDT,2025-08-27,2025-08-26,symmetric,-5e-05,0.00055,200,cancel-from-back,-1904.7981726000048,-645.5493506059,-1259.2488219941047,32373,115.69610399999999,50753,507.5299999996834,0.22795914330201597,1.5677570815185493,0.027570686663040075,0.03134679090250471,0.04998299999999934,-0.03335599999999907,1131,292
crypto,BTCUSDT,2025-08-27,2025-08-26,as_gamma_0.001,0.0002,0.00055,10,cancel-from-back,-0.972547199999823,1.9613283483800004,-2.9338755483798233,37,0.08818400000000001,96910,969.0999999992637,9.099576927052627e-05,2619.189189189189,0.00010186865588722091,0.0010677203844117668,0.02277100000000001,-0.00807800000000001,295,96543
crypto,BTCUSDT,2025-08-27,2025-08-26,as_gamma_0.001,0.0001,0.00055,10,cancel-from-back,-0.972547199999823,0.9806641741900002,-1.9532113741898232,37,0.08818400000000001,96910,969.0999999992637,9.099576927052627e-05,2619.189189189189,0.00010186865588722091,0.0010677203844117668,0.02277100000000001,-0.00807800000000001,295,96543
crypto,BTCUSDT,2025-08-27,2025-08-26,as_gamma_0.001,0.0,0.00055,10,cancel-from-back,-0.972547199999823,0.0,-0.972547199999823,37,0.08818400000000001,96910,969.0999999992637,9.099576927052627e-05,2619.189189189189,0.00010186865588722091,0.0010677203844117668,0.02277100000000001,-0.00807800000000001,295,96543
crypto,BTCUSDT,2025-08-27,2025-08-26,as_gamma_0.001,-5e-05,0.00055,10,cancel-from-back,-0.972547199999823,-0.4903320870950001,-0.4822151129048229,37,0.08818400000000001,96910,969.0999999992637,9.099576927052627e-05,2619.189189189189,0.00010186865588722091,0.0010677203844117668,0.02277100000000001,-0.00807800000000001,295,96543
crypto,BTCUSDT,2025-08-27,2025-08-26,as_gamma_0.001,0.0002,0.00055,50,cancel-from-back,-0.11850740000002996,3.0062916575000003,-3.1247990575000304,43,0.13517200000000001,96923,969.2299999992636,0.00013946328528842764,2254.0232558139537,9.225940115047629e-05,0.001485971771296308,0.032715,-0.015986000000000007,299,96552
crypto,BTCUSDT,2025-08-27,2025-08-26,as_gamma_0.001,0.0001,0.00055,50,cancel-from-back,-0.11850740000002996,1.5031458287500001,-1.62165322875003,43,0.13517200000000001,96923,969.2299999992636,0.00013946328528842764,2254.0232558139537,9.225940115047629e-05,0.001485971771296308,0.032715,-0.015986000000000007,299,96552
crypto,BTCUSDT,2025-08-27,2025-08-26,as_gamma_0.001,0.0,0.00055,50,cancel-from-back,-0.11850740000002996,0.0,-0.11850740000002996,43,0.13517200000000001,96923,969.2299999992636,0.00013946328528842764,2254.0232558139537,9.225940115047629e-05,0.001485971771296308,0.032715,-0.015986000000000007,299,96552
crypto,BTCUSDT,2025-08-27,2025-08-26,as_gamma_0.001,-5e-05,0.00055,50,cancel-from-back,-0.11850740000002996,-0.7515729143750001,0.6330655143749702,43,0.13517200000000001,96923,969.2299999992636,0.00013946328528842764,2254.0232558139537,9.225940115047629e-05,0.001485971771296308,0.032715,-0.015986000000000007,299,96552
crypto,BTCUSDT,2025-08-27,2025-08-26,as_gamma_0.001,0.0002,0.00055,200,cancel-from-back,-0.4798226000000796,3.2499645013200005,-3.7297871013200803,48,0.146128,96925,969.2499999992635,0.00015076399277803564,2019.2708333333333,8.261471776293708e-05,0.001335497632141107,0.035824,-0.025824,280,96560
crypto,BTCUSDT,2025-08-27,2025-08-26,as_gamma_0.001,0.0001,0.00055,200,cancel-from-back,-0.4798226000000796,1.6249822506600002,-2.10480485066008,48,0.146128,96925,969.2499999992635,0.00015076399277803564,2019.2708333333333,8.261471776293708e-05,0.001335497632141107,0.035824,-0.025824,280,96560
crypto,BTCUSDT,2025-08-27,2025-08-26,as_gamma_0.001,0.0,0.00055,200,cancel-from-back,-0.4798226000000796,0.0,-0.4798226000000796,48,0.146128,96925,969.2499999992635,0.00015076399277803564,2019.2708333333333,8.261471776293708e-05,0.001335497632141107,0.035824,-0.025824,280,96560
crypto,BTCUSDT,2025-08-27,2025-08-26,as_gamma_0.001,-5e-05,0.00055,200,cancel-from-back,-0.4798226000000796,-0.8124911253300001,0.33266852532992053,48,0.146128,96925,969.2499999992635,0.00015076399277803564,2019.2708333333333,8.261471776293708e-05,0.001335497632141107,0.035824,-0.025824,280,96560
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_gamma_0.0001,0.0002,0.00055,10,cancel-from-back,-1479.5871811499974,2231.6073279791804,-3711.1945091291777,33544,99.979853,56453,564.5299999996316,0.17710281650233867,1.6829537324111614,0.02468955205500064,0.028608368668519773,0.04998000000000001,-0.028280999999999862,50759,12
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_gamma_0.0001,0.0001,0.00055,10,cancel-from-back,-1479.5871811499974,1115.8036639895902,-2595.3908451395873,33544,99.979853,56453,564.5299999996316,0.17710281650233867,1.6829537324111614,0.02468955205500064,0.028608368668519773,0.04998000000000001,-0.028280999999999862,50759,12
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_gamma_0.0001,0.0,0.00055,10,cancel-from-back,-1479.5871811499974,0.0,-1479.5871811499974,33544,99.979853,56453,564.5299999996316,0.17710281650233867,1.6829537324111614,0.02468955205500064,0.028608368668519773,0.04998000000000001,-0.028280999999999862,50759,12
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_gamma_0.0001,-5e-05,0.00055,10,cancel-from-back,-1479.5871811499974,-557.9018319947951,-921.6853491552023,33544,99.979853,56453,564.5299999996316,0.17710281650233867,1.6829537324111614,0.02468955205500064,0.028608368668519773,0.04998000000000001,-0.028280999999999862,50759,12
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_gamma_0.0001,0.0002,0.00055,50,cancel-from-back,-1470.9881823499934,2242.6752936219405,-3713.6634759719336,33122,100.474355,56438,564.3799999996318,0.17802607285882838,1.703942998611195,0.024848006736189063,0.02869917440639978,0.04999200000000045,-0.029561000000000524,49959,106
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_gamma_0.0001,0.0001,0.00055,50,cancel-from-back,-1470.9881823499934,1121.3376468109702,-2592.3258291609636,33122,100.474355,56438,564.3799999996318,0.17802607285882838,1.703942998611195,0.024848006736189063,0.02869917440639978,0.04999200000000045,-0.029561000000000524,49959,106
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_gamma_0.0001,0.0,0.00055,50,cancel-from-back,-1470.9881823499934,0.0,-1470.9881823499934,33122,100.474355,56438,564.3799999996318,0.17802607285882838,1.703942998611195,0.024848006736189063,0.02869917440639978,0.04999200000000045,-0.029561000000000524,49959,106
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_gamma_0.0001,-5e-05,0.00055,50,cancel-from-back,-1470.9881823499934,-560.6688234054851,-910.3193589445083,33122,100.474355,56438,564.3799999996318,0.17802607285882838,1.703942998611195,0.024848006736189063,0.02869917440639978,0.04999200000000045,-0.029561000000000524,49959,106
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_gamma_0.0001,0.0002,0.00055,200,cancel-from-back,-1422.2447106499912,2214.4361071716003,-3636.6808178215915,32422,99.208471,56542,565.4199999996308,0.17545978387758618,1.7439393004749861,0.02495427188972094,0.02873291336643456,0.0499759999999999,-0.03193299999999982,45539,1014
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_gamma_0.0001,0.0001,0.00055,200,cancel-from-back,-1422.2447106499912,1107.2180535858001,-2529.4627642357914,32422,99.208471,56542,565.4199999996308,0.17545978387758618,1.7439393004749861,0.02495427188972094,0.02873291336643456,0.0499759999999999,-0.03193299999999982,45539,1014
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_gamma_0.0001,0.0,0.00055,200,cancel-from-back,-1422.2447106499912,0.0,-1422.2447106499912,32422,99.208471,56542,565.4199999996308,0.17545978387758618,1.7439393004749861,0.02495427188972094,0.02873291336643456,0.0499759999999999,-0.03193299999999982,45539,1014
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_gamma_0.0001,-5e-05,0.00055,200,cancel-from-back,-1422.2447106499912,-553.6090267929001,-868.6356838570912,32422,99.208471,56542,565.4199999996308,0.17545978387758618,1.7439393004749861,0.02495427188972094,0.02873291336643456,0.0499759999999999,-0.03193299999999982,45539,1014
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_imbalance_gamma_0.001_beta_2,0.0002,0.00055,10,cancel-from-back,-1450.1205675499978,2210.3977480731005,-3660.5183156230983,33210,99.029679,160672,1606.7199999986838,0.06163468370349602,4.838060825052695,0.02412468775101563,0.028069433049133057,0.049981999999999596,-0.02758100000000049,144926,31
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_imbalance_gamma_0.001_beta_2,0.0001,0.00055,10,cancel-from-back,-1450.1205675499978,1105.1988740365503,-2555.3194415865482,33210,99.029679,160672,1606.7199999986838,0.06163468370349602,4.838060825052695,0.02412468775101563,0.028069433049133057,0.049981999999999596,-0.02758100000000049,144926,31
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_imbalance_gamma_0.001_beta_2,0.0,0.00055,10,cancel-from-back,-1450.1205675499978,0.0,-1450.1205675499978,33210,99.029679,160672,1606.7199999986838,0.06163468370349602,4.838060825052695,0.02412468775101563,0.028069433049133057,0.049981999999999596,-0.02758100000000049,144926,31
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_imbalance_gamma_0.001_beta_2,-5e-05,0.00055,10,cancel-from-back,-1450.1205675499978,-552.5994370182751,-897.5211305317226,33210,99.029679,160672,1606.7199999986838,0.06163468370349602,4.838060825052695,0.02412468775101563,0.028069433049133057,0.049981999999999596,-0.02758100000000049,144926,31
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_imbalance_gamma_0.001_beta_2,0.0002,0.00055,50,cancel-from-back,-1492.7799039500026,2247.71871716238,-3740.4986211123824,33076,100.699437,160418,1604.179999998686,0.06277315326215417,4.849981859958882,0.02457558365258857,0.02844865471740784,0.04997399999999995,-0.03308499999999993,143790,211
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_imbalance_gamma_0.001_beta_2,0.0001,0.00055,50,cancel-from-back,-1492.7799039500026,1123.85935858119,-2616.639262531193,33076,100.699437,160418,1604.179999998686,0.06277315326215417,4.849981859958882,0.02457558365258857,0.02844865471740784,0.04997399999999995,-0.03308499999999993,143790,211
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_imbalance_gamma_0.001_beta_2,0.0,0.00055,50,cancel-from-back,-1492.7799039500026,0.0,-1492.7799039500026,33076,100.699437,160418,1604.179999998686,0.06277315326215417,4.849981859958882,0.02457558365258857,0.02844865471740784,0.04997399999999995,-0.03308499999999993,143790,211
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_imbalance_gamma_0.001_beta_2,-5e-05,0.00055,50,cancel-from-back,-1492.7799039500026,-561.929679290595,-930.8502246594076,33076,100.699437,160418,1604.179999998686,0.06277315326215417,4.849981859958882,0.02457558365258857,0.02844865471740784,0.04997399999999995,-0.03308499999999993,143790,211
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_imbalance_gamma_0.001_beta_2,0.0002,0.00055,200,cancel-from-back,-1438.9406531999987,2262.2954508012403,-3701.2361040012393,32852,101.351718,160737,1607.3699999986832,0.06305437951441363,4.892761475709241,0.024537843539855792,0.028455968123016248,0.04999399999999946,-0.03367599999999942,137906,1421
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_imbalance_gamma_0.001_beta_2,0.0001,0.00055,200,cancel-from-back,-1438.9406531999987,1131.1477254006202,-2570.088378600619,32852,101.351718,160737,1607.3699999986832,0.06305437951441363,4.892761475709241,0.024537843539855792,0.028455968123016248,0.04999399999999946,-0.03367599999999942,137906,1421
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_imbalance_gamma_0.001_beta_2,0.0,0.00055,200,cancel-from-back,-1438.9406531999987,0.0,-1438.9406531999987,32852,101.351718,160737,1607.3699999986832,0.06305437951441363,4.892761475709241,0.024537843539855792,0.028455968123016248,0.04999399999999946,-0.03367599999999942,137906,1421
crypto,BTCUSDT,2025-08-27,2025-08-26,glft_imbalance_gamma_0.001_beta_2,-5e-05,0.00055,200,cancel-from-back,-1438.9406531999987,-565.5738627003101,-873.3667904996886,32852,101.351718,160737,1607.3699999986832,0.06305437951441363,4.892761475709241,0.024537843539855792,0.028455968123016248,0.04999399999999946,-0.03367599999999942,137906,1421
crypto,BTCUSDT,2025-08-28,2025-08-27,symmetric,0.0002,0.00055,10,cancel-from-back,-1236.3817152500062,1886.7848342008401,-3123.166549450846,22392,83.80389699999999,39421,394.2099999997865,0.2125869384339448,1.760494819578421,0.028527770092592563,0.031152144672145055,0.04993999999999979,-0.036563000000001254,29,0
crypto,BTCUSDT,2025-08-28,2025-08-27,symmetric,0.0001,0.00055,10,cancel-from-back,-1236.3817152500062,943.3924171004201,-2179.774132350426,22392,83.80389699999999,39421,394.2099999997865,0.2125869384339448,1.760494819578421,0.028527770092592563,0.031152144672145055,0.04993999999999979,-0.036563000000001254,29,0
crypto,BTCUSDT,2025-08-28,2025-08-27,symmetric,0.0,0.00055,10,cancel-from-back,-1236.3817152500062,0.0,-1236.3817152500062,22392,83.80389699999999,39421,394.2099999997865,0.2125869384339448,1.760494819578421,0.028527770092592563,0.031152144672145055,0.04993999999999979,-0.036563000000001254,29,0
crypto,BTCUSDT,2025-08-28,2025-08-27,symmetric,-5e-05,0.00055,10,cancel-from-back,-1236.3817152500062,-471.69620855021003,-764.6855066997962,22392,83.80389699999999,39421,394.2099999997865,0.2125869384339448,1.760494819578421,0.028527770092592563,0.031152144672145055,0.04993999999999979,-0.036563000000001254,29,0
crypto,BTCUSDT,2025-08-28,2025-08-27,symmetric,0.0002,0.00055,50,cancel-from-back,-1225.8545147000036,1901.78923655754,-3127.643751257544,22489,84.47141199999999,39141,391.409999999789,0.21581311668083472,1.7404508871003601,0.028428004895833303,0.03102691396380281,0.049994,-0.027136000000001208,110,4
crypto,BTCUSDT,2025-08-28,2025-08-27,symmetric,0.0001,0.00055,50,cancel-from-back,-1225.8545147000036,950.89461827877,-2176.7491329787736,22489,84.47141199999999,39141,391.409999999789,0.21581311668083472,1.7404508871003601,0.028428004895833303,0.03102691396380281,0.049994,-0.027136000000001208,110,4
crypto,BTCUSDT,2025-08-28,2025-08-27,symmetric,0.0,0.00055,50,cancel-from-back,-1225.8545147000036,0.0,-1225.8545147000036,22489,84.47141199999999,39141,391.409999999789,0.21581311668083472,1.7404508871003601,0.028428004895833303,0.03102691396380281,0.049994,-0.027136000000001208,110,4
crypto,BTCUSDT,2025-08-28,2025-08-27,symmetric,-5e-05,0.00055,50,cancel-from-back,-1225.8545147000036,-475.447309139385,-750.4072055606186,22489,84.47141199999999,39141,391.409999999789,0.21581311668083472,1.7404508871003601,0.028428004895833303,0.03102691396380281,0.049994,-0.027136000000001208,110,4
crypto,BTCUSDT,2025-08-28,2025-08-27,symmetric,0.0002,0.00055,200,cancel-from-back,-1218.7265453500017,1887.0303464239598,-3105.756891773962,22460,83.814933,36850,368.49999999980986,0.2274489362280685,1.6406945681211043,0.028618341064814725,0.03098732168131643,0.04996100000000122,-0.038249000000001185,767,116
crypto,BTCUSDT,2025-08-28,2025-08-27,symmetric,0.0001,0.00055,200,cancel-from-back,-1218.7265453500017,943.5151732119799,-2162.2417185619815,22460,83.814933,36850,368.49999999980986,0.2274489362280685,1.6406945681211043,0.028618341064814725,0.03098732168131643,0.04996100000000122,-0.038249000000001185,767,116
crypto,BTCUSDT,2025-08-28,2025-08-27,symmetric,0.0,0.00055,200,cancel-from-back,-1218.7265453500017,0.0,-1218.7265453500017,22460,83.814933,36850,368.49999999980986,0.2274489362280685,1.6406945681211043,0.028618341064814725,0.03098732168131643,0.04996100000000122,-0.038249000000001185,767,116
crypto,BTCUSDT,2025-08-28,2025-08-27,symmetric,-5e-05,0.00055,200,cancel-from-back,-1218.7265453500017,-471.75758660598996,-746.9689587440118,22460,83.814933,36850,368.49999999980986,0.2274489362280685,1.6406945681211043,0.028618341064814725,0.03098732168131643,0.04996100000000122,-0.038249000000001185,767,116
crypto,BTCUSDT,2025-08-28,2025-08-27,as_gamma_0.001,0.0002,0.00055,10,cancel-from-back,-0.8778592999999513,2.2444301728000005,-3.1222894727999515,42,0.09973000000000001,73938,739.3799999994726,0.0001348832805865335,1760.4285714285713,7.820189814814813e-05,0.0010845979759539505,0.023439999999999996,0.007070000000000007,278,73609
crypto,BTCUSDT,2025-08-28,2025-08-27,as_gamma_0.001,0.0001,0.00055,10,cancel-from-back,-0.8778592999999513,1.1222150864000002,-2.0000743863999517,42,0.09973000000000001,73938,739.3799999994726,0.0001348832805865335,1760.4285714285713,7.820189814814813e-05,0.0010845979759539505,0.023439999999999996,0.007070000000000007,278,73609
crypto,BTCUSDT,2025-08-28,2025-08-27,as_gamma_0.001,0.0,0.00055,10,cancel-from-back,-0.8778592999999513,0.0,-0.8778592999999513,42,0.09973000000000001,73938,739.3799999994726,0.0001348832805865335,1760.4285714285713,7.820189814814813e-05,0.0010845979759539505,0.023439999999999996,0.007070000000000007,278,73609
crypto,BTCUSDT,2025-08-28,2025-08-27,as_gamma_0.001,-5e-05,0.00055,10,cancel-from-back,-0.8778592999999513,-0.5611075432000001,-0.31675175679995116,42,0.09973000000000001,73938,739.3799999994726,0.0001348832805865335,1760.4285714285713,7.820189814814813e-05,0.0010845979759539505,0.023439999999999996,0.007070000000000007,278,73609
crypto,BTCUSDT,2025-08-28,2025-08-27,as_gamma_0.001,0.0002,0.00055,50,cancel-from-back,-0.6122392499999808,2.2814876171800003,-2.893726867179981,45,0.101375,73936,739.3599999994726,0.00013711182644459034,1643.0222222222221,7.778846064814813e-05,0.0010346423740535014,0.020087999999999998,0.015419000000000002,274,73606
crypto,BTCUSDT,2025-08-28,2025-08-27,as_gamma_0.001,0.0001,0.00055,50,cancel-from-back,-0.6122392499999808,1.1407438085900001,-1.7529830585899808,45,0.101375,73936,739.3599999994726,0.00013711182644459034,1643.0222222222221,7.778846064814813e-05,0.0010346423740535014,0.020087999999999998,0.015419000000000002,274,73606
crypto,BTCUSDT,2025-08-28,2025-08-27,as_gamma_0.001,0.0,0.00055,50,cancel-from-back,-0.6122392499999808,0.0,-0.6122392499999808,45,0.101375,73936,739.3599999994726,0.00013711182644459034,1643.0222222222221,7.778846064814813e-05,0.0010346423740535014,0.020087999999999998,0.015419000000000002,274,73606
crypto,BTCUSDT,2025-08-28,2025-08-27,as_gamma_0.001,-5e-05,0.00055,50,cancel-from-back,-0.6122392499999808,-0.5703719042950001,-0.04186734570498074,45,0.101375,73936,739.3599999994726,0.00013711182644459034,1643.0222222222221,7.778846064814813e-05,0.0010346423740535014,0.020087999999999998,0.015419000000000002,274,73606
crypto,BTCUSDT,2025-08-28,2025-08-27,as_gamma_0.001,0.0002,0.00055,200,cancel-from-back,1.766104449999624,3.0693189749400007,-1.3032145249403768,38,0.13639700000000002,73914,739.1399999994728,0.0001845347295506904,1945.1052631578948,0.00020844810185185182,0.0025698796705313433,0.04373700000000001,0.04373700000000001,254,73609
crypto,BTCUSDT,2025-08-28,2025-08-27,as_gamma_0.001,0.0001,0.00055,200,cancel-from-back,1.766104449999624,1.5346594874700004,0.23144496252962354,38,0.13639700000000002,73914,739.1399999994728,0.0001845347295506904,1945.1052631578948,0.00020844810185185182,0.0025698796705313433,0.04373700000000001,0.04373700000000001,254,73609
crypto,BTCUSDT,2025-08-28,2025-08-27,as_gamma_0.001,0.0,0.00055,200,cancel-from-back,1.766104449999624,0.0,1.766104449999624,38,0.13639700000000002,73914,739.1399999994728,0.0001845347295506904,1945.1052631578948,0.00020844810185185182,0.0025698796705313433,0.04373700000000001,0.04373700000000001,254,73609
crypto,BTCUSDT,2025-08-28,2025-08-27,as_gamma_0.001,-5e-05,0.00055,200,cancel-from-back,1.766104449999624,-0.7673297437350002,2.533434193734624,38,0.13639700000000002,73914,739.1399999994728,0.0001845347295506904,1945.1052631578948,0.00020844810185185182,0.0025698796705313433,0.04373700000000001,0.04373700000000001,254,73609
crypto,BTCUSDT,2025-08-28,2025-08-27,glft_gamma_0.0001,0.0002,0.00055,10,cancel-from-back,-895.8352472000048,1661.5328292947602,-2557.368076494765,26444,73.775332,40956,409.5599999997725,0.1801331477684368,1.548782332476176,0.025113459166666626,0.028741727074886703,0.049987000000000614,-0.012564000000000575,37049,9
crypto,BTCUSDT,2025-08-28,2025-08-27,glft_gamma_0.0001,0.0001,0.00055,10,cancel-from-back,-895.8352472000048,830.7664146473801,-1726.601661847385,26444,73.775332,40956,409.5599999997725,0.1801331477684368,1.548782332476176,0.025113459166666626,0.028741727074886703,0.049987000000000614,-0.012564000000000575,37049,9
crypto,BTCUSDT,2025-08-28,2025-08-27,glft_gamma_0.0001,0.0,0.00055,10,cancel-from-back,-895.8352472000048,0.0,-895.8352472000048,26444,73.775332,40956,409.5599999997725,0.1801331477684368,1.548782332476176,0.025113459166666626,0.028741727074886703,0.049987000000000614,-0.012564000000000575,37049,9
crypto,BTCUSDT,2025-08-28,2025-08-27,glft_gamma_0.0001,-5e-05,0.00055,10,cancel-from-back,-895.8352472000048,-415.38320732369004,-480.45203987631476,26444,73.775332,40956,409.5599999997725,0.1801331477684368,1.548782332476176,0.025113459166666626,0.028741727074886703,0.049987000000000614,-0.012564000000000575,37049,9
crypto,BTCUSDT,2025-08-28,2025-08-27,glft_gamma_0.0001,0.0002,0.00055,50,cancel-from-back,-888.7363733500072,1653.5299538609802,-2542.2663272109876,25825,73.421079,41110,411.0999999997711,0.1785966407201189,1.5918683446272992,0.025371371400462903,0.028881256308308182,0.04999200000000084,-0.01734300000000078,36680,67
crypto,BTCUSDT,2025-08-28,2025-08-27,glft_gamma_0.0001,0.0001,0.00055,50,cancel-from-back,-888.7363733500072,826.7649769304901,-1715.5013502804973,25825,73.421079,41110,411.0999999997711,0.1785966407201189,1.5918683446272992,0.025371371400462903,0.028881256308308182,0.04999200000000084,-0.01734300000000078,36680,67
